decision,route,selected_code,str
choose_one,NA,N04,"(5'alpha)-2-bromo-12'-hydroxy-5'-isobutyl-2'-isopropyl-3',6',18-trioxoergotaman"
choose_one,NA,N04,2-br-alpha-ergocryptine
choose_one,NA,N04,2-bromo-α-ergocryptine
choose_one,NA,N04,2-bromo-α-ergokryptin
choose_one,NA,N04,2-bromo-α-ergokryptine
choose_one,NA,N04,2-bromo-alpha-ergocryptine
choose_one,NA,N04,2-bromo-alpha-ergokryptin
choose_one,NA,N04,2-bromo-alpha-ergokryptine
choose_one,NA,N04,2-bromoergocryptine
choose_one,NA,N04,2-bromoergokryptine
choose_one,NA,N04,2 bromo alpha ergocryptine
choose_one,NA,N04,2 bromo alpha ergokryptine
choose_one,NA,N04,2 bromoergocryptine
choose_one,NA,N04,2 bromoergokryptine
choose_one,NA,N04,brom-ergocryptine
choose_one,NA,N04,bromocriptin
choose_one,NA,N04,bromocriptina
choose_one,NA,N04,bromocriptine (substance)
choose_one,NA,N04,bromocriptine [chemical/ingredient]
choose_one,NA,N04,bromocriptinum
choose_one,NA,N04,bromocryptin
choose_one,NA,N04,bromocryptine
choose_one,NA,N04,bromoergocriptine
choose_one,NA,N04,bromoergocryptine
choose_one,NA,N04,bromoergocryptine 02
choose_one,NA,N04,cycloset
choose_one,NA,N04,"ergotaman-3',6',18-trione, 2-bromo-12'-hydroxy-2'-(1-methylethyl)-5'alpha-(2-methylpropyl)-"
choose_one,NA,N04,parlodel
choose_one,NA,N04,product containing bromocriptine
choose_one,NA,N04,product containing bromocriptine (medicinal product)
choose_one,NA,N04,bromocriptine mesil
choose_one,NA,M01,2-(p-butoxyphenyl)-acetohydroxamic acid
choose_one,NA,M01,4-butoxy-n-hydroxybenzeneacetamide
choose_one,NA,M01,4-butoxyphenylacetohydroxamic acid
choose_one,NA,M01,acide p-butoxyphenylacethydroxamique
choose_one,NA,M01,"benzeneacetamide, 4-butoxy-n-hydroxy-"
choose_one,NA,M01,bufexamac (substance)
choose_one,NA,M01,bufexamac [chemical/ingredient]
choose_one,NA,M01,bufexamac product
choose_one,NA,M01,bufexamac product (product)
choose_one,NA,M01,bufexamaco
choose_one,NA,M01,bufexamacum
choose_one,NA,M01,bufexamic acid
choose_one,NA,M01,jomax
choose_one,NA,M01,p-butoxyphenylacethydroxamic acid
choose_one,NA,M01,p-butoxyphenylacetohydroxamic acid
choose_one,NA,M01,p butoxyphenylacethydroxamic acid
choose_one,NA,M01,paraderm
choose_one,NA,M01,parfenac
choose_one,NA,N02,(-)-buprenorphine
choose_one,NA,N02,"17-cyclopropylmethyl-4,5α-epoxy-7α-((s)-1-hydroxy-1,2,2-trimethylpropyl)-6-methoxy-6,14-endo-ethanomorphinan-3-ol"
choose_one,NA,N02,"2-(n-cyclopropylmethyl-4,5α-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6α-yl)-3,3-dimethyl-2-butanol"
choose_one,NA,N02,"2-[3-cyclopropylmethyl-11-hydroxy-15-methoxy-(14r)-13-oxa-3-azahexacyclo[13.2.2.12,8.01,6.06,14.07,12]icosa-7,9,11-trien-16-yl]-3,3-dimethyl-2-butanol"
choose_one,NA,N02,"21-cyclopropyl-7α-[(s)-1-hydroxy-1,2,2-trimethylpropyl]-6,14-endo-ethano-6,7,8,14-tetrahydrooripavine"
choose_one,NA,N02,"6,14-ethenomorphinan-7-methanol, 17-(cyclopropylmethyl)-alpha-(1,1-dimethylethyl)-4,5-epoxy-18,19-dihydro-3-hydroxy-6-methoxy-alpha-methyl-, (5alpha,7alpha(s))-"
choose_one,NA,N02,animalgesics
choose_one,NA,N02,belbuca
choose_one,NA,N02,bunavail
choose_one,NA,N02,buprenex
choose_one,NA,N02,buprenophine
choose_one,NA,N02,buprenorfina
choose_one,NA,N02,buprenorphine (substance)
choose_one,NA,N02,buprenorphine [chemical/ingredient]
choose_one,NA,N02,buprenorphinum
choose_one,NA,N02,buprex
choose_one,NA,N02,butrans
choose_one,NA,N02,probuphine
choose_one,NA,N02,product containing buprenorphine
choose_one,NA,N02,product containing buprenorphine (medicinal product)
choose_one,NA,N02,simbadol
choose_one,NA,N02,sublocade
choose_one,NA,N02,suboxone
choose_one,NA,N02,subutex
choose_one,NA,N02,temgesic
choose_one,NA,N02,temgésic
choose_one,NA,N02,zubsolv
choose_one,NA,N02,transtec
choose_one,NA,N02,tephine
choose_one,NA,N02,hapoctasin
choose_one,NA,N02,butec
choose_one,NA,N02,bupeaze
choose_one,NA,N02,prenotrix
choose_one,NA,N02,reletrans
choose_one,NA,N02,panitaz
choose_one,NA,N02,sevodyne
choose_one,NA,N02,buplast
choose_one,NA,N02,relevtec
choose_one,NA,N02,prefibin
choose_one,NA,N02,natzon
choose_one,NA,N02,gabup
choose_one,NA,N02,espranor
choose_one,NA,N02,buprenorph/naloxone
choose_one,NA,N04,(8beta)-n-[3-(dimethylamino)propyl]-n-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide
choose_one,NA,N04,(8r)-6-allyl-n-[3-(dimethylamino)propyl]-n-(ethylcarbamoyl)ergoline-8-carboxamide
choose_one,NA,N04,1-((6-allylergolin-8beta-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea
choose_one,NA,N04,1-[(6-allylergoline-8beta-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea
choose_one,NA,N04,1-ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'beta-carbonyl)urea
choose_one,NA,N04,cabaser
choose_one,NA,N04,cabaseril
choose_one,NA,N04,cabergolina
choose_one,NA,N04,cabergoline (substance)
choose_one,NA,N04,cabergoline [chemical/ingredient]
choose_one,NA,N04,cabergolinum
choose_one,NA,N04,dostinex
choose_one,NA,N04,product containing cabergoline
choose_one,NA,N04,product containing cabergoline (medicinal product)
choose_one,NA,A02,advanced formula di-gel
choose_one,NA,A02,alka-mints
choose_one,NA,A02,alka-seltzer fruit chews
choose_one,NA,A02,alka-seltzer heartburn plus gas relief
choose_one,NA,A02,alkets
choose_one,NA,A02,alkums
choose_one,NA,A02,aluminum hydroxide / calcium carbonate / milk of magnesia oral suspension
choose_one,NA,A02,amilac
choose_one,NA,A02,amitone
choose_one,NA,A02,antacid (calcium carbonate)
choose_one,NA,A02,antacid extra strength
choose_one,NA,A02,bayer womens
choose_one,NA,A02,caco3
choose_one,NA,A02,cal-gest
choose_one,NA,A02,cal-quick
choose_one,NA,A02,cal gest
choose_one,NA,A02,cal oys
choose_one,NA,A02,calafol rx
choose_one,NA,A02,calcarb
choose_one,NA,A02,calcarb with d
choose_one,NA,A02,calci-chew
choose_one,NA,A02,calci-mix
choose_one,NA,A02,calci mix (obsolete)
choose_one,NA,A02,calcid
choose_one,NA,A02,calcitab
choose_one,NA,A02,calcium-based antacid
choose_one,NA,A02,calcium (as calcium carbonate)
choose_one,NA,A02,calcium (as carbonate)
choose_one,NA,A02,calcium antacid
choose_one,NA,A02,calcium antacid ultra strength
choose_one,NA,A02,calcium carbonate (1:1)
choose_one,NA,A02,calcium carbonate (substance)
choose_one,NA,A02,calcium carbonate / milk of magnesia oral tablet
choose_one,NA,A02,calcium carbonate [chemical/ingredient]
choose_one,NA,A02,calcium carbonate granule
choose_one,NA,A02,calcium carbonate oral capsule
choose_one,NA,A02,calcium carbonate oral powder
choose_one,NA,A02,calcium carbonate oral suspension
choose_one,NA,A02,calcium carbonate oral tablet
choose_one,NA,A02,calcium carbonate/calcium gluconate/vitamin d oral tablet
choose_one,NA,A02,calcium carbonate/ferrous fumarate/vitamin d oral tablet
choose_one,NA,A02,calcium carbonate/gelatin/magnesium oxide oral capsule
choose_one,NA,A02,calcium carbonate/magnesium carbonate oral capsule
choose_one,NA,A02,calcium carbonate/magnesium carbonate oral suspension
choose_one,NA,A02,calcium carbonate/magnesium hydroxide oral tablet
choose_one,NA,A02,"calcium carbonate/magnesium hydroxide oral tablet, chewable"
choose_one,NA,A02,calcium carbonate/magnesium oxide oral capsule
choose_one,NA,A02,calcium carbonate/magnesium oxide oral tablet
choose_one,NA,A02,calcium carbonate/magnesium oxide/vitamin d oral tablet
choose_one,NA,A02,calcium carbonate/magnesium oxide/zinc gluconate oral tablet
choose_one,NA,A02,calcium carbonate/simethicone oral liquid
choose_one,NA,A02,calcium carbonate/simethicone oral tablet
choose_one,NA,A02,calcium carbonate/vitamin d oral capsule
choose_one,NA,A02,calcium carbonate/vitamin d oral tablet
choose_one,NA,A02,calcium carbonate/vitamin d oral wafer
choose_one,NA,A02,calcium liquid softgel
choose_one,NA,A02,calciumcarbonat
choose_one,NA,A02,calel-d
choose_one,NA,A02,caltrate
choose_one,NA,A02,caltrate 600 + iron & vitamin d
choose_one,NA,A02,caltrate 600 with iron and vitamin d
choose_one,NA,A02,caltrate plus d
choose_one,NA,A02,caltro
choose_one,NA,A02,caltro with vitamin d
choose_one,NA,A02,carbonate de calcium
choose_one,NA,A02,"carbonate, calcium"
choose_one,NA,A02,carbonato de calcio
choose_one,NA,A02,carbonic acid calcium salt (1:1)
choose_one,NA,A02,centrum pro nutrients
choose_one,NA,A02,chooz
choose_one,NA,A02,d-cal
choose_one,NA,A02,dicarbosil
choose_one,NA,A02,duo fusion
choose_one,NA,A02,e 170
choose_one,NA,A02,encora am tablet
choose_one,NA,A02,encora pm tablet
choose_one,NA,A02,equilet
choose_one,NA,A02,extra strength mylanta calci tabs
choose_one,NA,A02,fast acting mylanta
choose_one,NA,A02,fast heartburn relief otc
choose_one,NA,A02,florical
choose_one,NA,A02,folbecal
choose_one,NA,A02,folgard os
choose_one,NA,A02,folinatal plus b
choose_one,NA,A02,gas-x with maalox
choose_one,NA,A02,healthy mama
choose_one,NA,A02,kalziumkarbonat
choose_one,NA,A02,kohlensaurer kalk
choose_one,NA,A02,lactocal
choose_one,NA,A02,maalox antacid barrier
choose_one,NA,A02,maalox children's
choose_one,NA,A02,maalox junior plus antigas
choose_one,NA,A02,maalox max quick dissolve
choose_one,NA,A02,maalox quick dissolve
choose_one,NA,A02,maalox quick dissolve maximum strength
choose_one,NA,A02,magnebind
choose_one,NA,A02,magnebind 250/300
choose_one,NA,A02,magnebind 400 rx
choose_one,NA,A02,magnebind 400/200
choose_one,NA,A02,marblen
choose_one,NA,A02,mi-acid double strength
choose_one,NA,A02,monocal
choose_one,NA,A02,mylanta child
choose_one,NA,A02,mylanta fast acting
choose_one,NA,A02,mylanta gelcap
choose_one,NA,A02,mylanta supreme
choose_one,NA,A02,mylanta tonight
choose_one,NA,A02,mylanta ultra
choose_one,NA,A02,mylicon children's
choose_one,NA,A02,nephro calci
choose_one,NA,A02,nutralox
choose_one,NA,A02,os-cal 500 + d
choose_one,NA,A02,os-cal 500 with d
choose_one,NA,A02,oscal 500
choose_one,NA,A02,osteo-poretical
choose_one,NA,A02,ostercal-d
choose_one,NA,A02,oysco 500
choose_one,NA,A02,oysco 500 with d
choose_one,NA,A02,oysco d
choose_one,NA,A02,oysco d with calcium
choose_one,NA,A02,oyst cal
choose_one,NA,A02,oyst cal 500
choose_one,NA,A02,oyst calcium
choose_one,NA,A02,pepcid complete
choose_one,NA,A02,pepto-bismol children's
choose_one,NA,A02,phazyme gas & acid
choose_one,NA,A02,posture-d h/p
choose_one,NA,A02,premesis rx
choose_one,NA,A02,prenatal rx 1
choose_one,NA,A02,product containing calcium carbonate
choose_one,NA,A02,product containing calcium carbonate (medicinal product)
choose_one,NA,A02,rolaids
choose_one,NA,A02,rolaids advanced
choose_one,NA,A02,rolaids multi-symptom
choose_one,NA,A02,rolaids plus gas relief
choose_one,NA,A02,rolaids reformulated aug 2006
choose_one,NA,A02,rolaids regular strength
choose_one,NA,A02,rolaids sodium free
choose_one,NA,A02,rolaids softchews
choose_one,NA,A02,rolaids ultra strength
choose_one,NA,A02,slow-mag
choose_one,NA,A02,slow-mag (obsolete)
choose_one,NA,A02,slow-mag reformulated feb 2012
choose_one,NA,A02,surpass
choose_one,NA,A02,tempo (obsolete)
choose_one,NA,A02,tempo brand of antacid
choose_one,NA,A02,titralac
choose_one,NA,A02,titralac plus
choose_one,NA,A02,tums
choose_one,NA,A02,tums dual action
choose_one,NA,A02,tums gas relief
choose_one,NA,A02,tums with gas relief
choose_one,NA,A02,ultra mylanta calci tabs
choose_one,NA,A02,uni-cal 500
choose_one,NA,A02,uni-mint
choose_one,NA,A02,viactiv calcium plus d
choose_one,NA,A02,calc carb
choose_one,NA,A02,calc carb co
choose_one,NA,A02,rennie fruit
choose_one,NA,A02,remegel
choose_one,NA,A02,rennie
choose_one,NA,A02,setlers
choose_one,NA,A02,calconate
choose_one,NA,A02,boots
choose_one,NA,A02,calcichew
choose_one,NA,A02,calcichew fte
choose_one,NA,A02,cacit
choose_one,NA,A02,calc
choose_one,NA,A02,calcidrink
choose_one,NA,A02,adcal
choose_one,NA,S01,(2-carbamoyloxyethyl)trimethylammonium chloride
choose_one,NA,S01,(2-hydroxyethyl)trimethyl ammonium chloride carbamate
choose_one,NA,S01,(2-hydroxyethyl)trimethylammonium chloride carbamate
choose_one,NA,S01,"2-((aminocarbonyl)oxy)-n,n,n-trimethylethanaminium chloride"
choose_one,NA,S01,"2-((aminocarbonyl)oxy)-n,n,n-trimethylethanaminum chloride"
choose_one,NA,S01,carbachol (substance)
choose_one,NA,S01,carbachol [chemical/ingredient]
choose_one,NA,S01,"carbachol, isopto"
choose_one,NA,S01,carbacholine
choose_one,NA,S01,carbacholum
choose_one,NA,S01,carbacol
choose_one,NA,S01,carbamoylcholine chloride
choose_one,NA,S01,carbamylcholine chloride
choose_one,NA,S01,carbocholine
choose_one,NA,S01,carboptic
choose_one,NA,S01,choline carbamate chloride
choose_one,NA,S01,"choline chloride, carbamate"
choose_one,NA,S01,choline chlorine carbamate
choose_one,NA,S01,"ethanaminium, 2-((aminocarbonyl)oxy)-n,n,n-trimethyl-, chloride"
choose_one,NA,S01,isopto carbachol
choose_one,NA,S01,karbachol
choose_one,NA,S01,miostat
choose_one,NA,S01,product containing carbachol
choose_one,NA,S01,product containing carbachol (medicinal product)
choose_one,NA,S01,carbachol/hypromellose
choose_one,NA,S01,isopto
choose_one,NA,S01,"2(1h)-quinolinone, 5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-"
choose_one,NA,S01,carteolol (substance)
choose_one,NA,S01,carteolol [chemical/ingredient]
choose_one,NA,S01,carteololum
choose_one,NA,S01,cartrol
choose_one,NA,S01,ocupress
choose_one,NA,S01,product containing carteolol
choose_one,NA,S01,product containing carteolol (medicinal product)
choose_one,NA,S01,teoptic
choose_one,NA,S01,carteolol hcl
choose_one,NA,M01,4-(5-(4-methylphenyl)-3-(trifluoromethyl)-1h-pyrazol-1-yl)benzenesulfonamide
choose_one,NA,M01,celebrex
choose_one,NA,M01,célécoxib
choose_one,NA,M01,celecoxib (substance)
choose_one,NA,M01,celecoxib [chemical/ingredient]
choose_one,NA,M01,celecoxib in oral dosage form
choose_one,NA,M01,celecoxibum
choose_one,NA,M01,p-(5-p-tolyl-3-(trifluoromethyl)pyrazol-1-yl)benzenesulfonamide
choose_one,NA,M01,product containing celecoxib
choose_one,NA,M01,product containing celecoxib (medicinal product)
choose_one,NA,M01,product containing celecoxib in oral dosage form
choose_one,NA,M01,onsenal
choose_one,NA,L04,atopica
choose_one,NA,L04,ciclosporin (substance)
choose_one,NA,L04,ciclosporin a
choose_one,NA,L04,ciclosporina
choose_one,NA,L04,ciclosporine
choose_one,NA,L04,ciclosporinum
choose_one,NA,L04,csa
choose_one,NA,L04,csa - ciclosporin a
choose_one,NA,L04,csa - cyclosporine a
choose_one,NA,L04,cya
choose_one,NA,L04,cya - ciclosporin a
choose_one,NA,L04,cya - cyclosporine a
choose_one,NA,L04,cyclosporin
choose_one,NA,L04,cyclosporin a
choose_one,NA,L04,cyclosporine
choose_one,NA,L04,cyclosporine [chemical/ingredient]
choose_one,NA,L04,cyclosporine a
choose_one,NA,L04,cyslosporine
choose_one,NA,L04,gengraf
choose_one,NA,L04,neoral
choose_one,NA,L04,optimmune
choose_one,NA,L04,product containing ciclosporin
choose_one,NA,L04,product containing ciclosporin (medicinal product)
choose_one,NA,L04,product containing cyclosporine
choose_one,NA,L04,restasis
choose_one,NA,L04,sandimmun
choose_one,NA,L04,sandimmune
choose_one,NA,L04,sangcya
choose_one,NA,L04,deximune
choose_one,NA,L04,capimune
choose_one,NA,L04,capsorin
choose_one,NA,L04,vanquoral
choose_one,NA,L04,ikervis
choose_one,NA,M01,dexketoprofen (substance)
choose_one,NA,M01,dexketoprofen in oral dosage form
choose_one,NA,M01,product containing dexketoprofen
choose_one,NA,M01,product containing dexketoprofen (medicinal product)
choose_one,NA,M01,product containing dexketoprofen in oral dosage form
choose_one,NA,M01,keral
choose_one,NA,C02,"2h-1,2,4-benzothiadiazine, 7-chloro-3-methyl-, 1,1-dioxide"
choose_one,NA,C02,diazossido
choose_one,NA,C02,diazoxide (substance)
choose_one,NA,C02,diazoxide [chemical/ingredient]
choose_one,NA,C02,diazoxido
choose_one,NA,C02,diazoxidum
choose_one,NA,C02,hyperstat
choose_one,NA,C02,product containing diazoxide
choose_one,NA,C02,product containing diazoxide (medicinal product)
choose_one,NA,C02,proglycem
choose_one,NA,C02,eudemine
choose_one,NA,M01,"[2-(2,6-dichloroanilino)phenyl]acetic acid"
choose_one,NA,M01,"2-((2,6-dichlorophenyl)amino)benzeneacetic acid"
choose_one,NA,M01,acoflam
choose_one,NA,M01,acoflam retard
choose_one,NA,M01,acoflam sr
choose_one,NA,M01,arthrotec
choose_one,NA,M01,"benzeneacetic acid, 2-((2,6-dichlorophenyl)amino)-"
choose_one,NA,M01,cambia
choose_one,NA,M01,cataflam
choose_one,NA,M01,dexomon retard
choose_one,NA,M01,dexomon sr
choose_one,NA,M01,dichlofenal
choose_one,NA,M01,diclofenac-fluorouracil topical
choose_one,NA,M01,diclofenac (substance)
choose_one,NA,M01,diclofenac [chemical/ingredient]
choose_one,NA,M01,diclofenac acid
choose_one,NA,M01,diclofenac in oral dosage form
choose_one,NA,M01,diclofenac in rectal dosage form
choose_one,NA,M01,diclofenac in topical dosage form
choose_one,NA,M01,diclofenac ophthalmic
choose_one,NA,M01,diclofenac product
choose_one,NA,M01,diclofenac topical
choose_one,NA,M01,diclofenaco
choose_one,NA,M01,diclofenacum
choose_one,NA,M01,dicloflex
choose_one,NA,M01,dicloflex retard
choose_one,NA,M01,dicloflex sr
choose_one,NA,M01,diclomax retard
choose_one,NA,M01,diclomax sr
choose_one,NA,M01,diclophenac
choose_one,NA,M01,diclotard
choose_one,NA,M01,diclovol
choose_one,NA,M01,diclovol retard
choose_one,NA,M01,diclovol sr
choose_one,NA,M01,diclozip
choose_one,NA,M01,dicrofenac
choose_one,NA,M01,difenor xl
choose_one,NA,M01,digenac xl
choose_one,NA,M01,dyloject
choose_one,NA,M01,flamatak mr
choose_one,NA,M01,flamrase
choose_one,NA,M01,flamrase sr
choose_one,NA,M01,flector
choose_one,NA,M01,flexotard mr
choose_one,NA,M01,isclofen
choose_one,NA,M01,lofensaid
choose_one,NA,M01,lofensaid retard
choose_one,NA,M01,ophthalmic diclofenac
choose_one,NA,M01,pennsaid
choose_one,NA,M01,product containing diclofenac
choose_one,NA,M01,product containing diclofenac (medicinal product)
choose_one,NA,M01,product containing diclofenac in oral dosage form
choose_one,NA,M01,product containing diclofenac in rectal dosage form
choose_one,NA,M01,product containing diclofenac in topical dosage form
choose_one,NA,M01,rheumatac retard
choose_one,NA,M01,rhumalgan
choose_one,NA,M01,rhumalgan cr
choose_one,NA,M01,slofenac sr
choose_one,NA,M01,solaraze
choose_one,NA,M01,surpass anti-inflammatory
choose_one,NA,M01,valenac
choose_one,NA,M01,volraman
choose_one,NA,M01,volsaid retard
choose_one,NA,M01,voltaren
choose_one,NA,M01,voltaren retard
choose_one,NA,M01,voltarene
choose_one,NA,M01,voltarene lp
choose_one,NA,M01,voltarol
choose_one,NA,M01,voltarol ophtha
choose_one,NA,M01,voltarol retard
choose_one,NA,M01,voltarol sr
choose_one,NA,M01,zipsor
choose_one,NA,M01,zorvolex
choose_one,NA,M01,diclofenac pot
choose_one,NA,M01,voltarol rapid
choose_one,NA,M01,voltarol pain-eze
choose_one,NA,M01,voltarol pain-eze extra strgh
choose_one,NA,M01,voltarol joint pain
choose_one,NA,M01,f/r double action pain relief
choose_one,NA,M01,diclofenac sod
choose_one,NA,M01,diclof sod e/c /misopros
choose_one,NA,M01,voltarol ret
choose_one,NA,M01,rhumalgan xl
choose_one,NA,M01,rhumalgan sr
choose_one,NA,M01,diclomax ret
choose_one,NA,M01,motifene
choose_one,NA,M01,dicloflex ret
choose_one,NA,M01,lofensaid ret
choose_one,NA,M01,volsaid ret
choose_one,NA,M01,slofenac
choose_one,NA,M01,diclovol ret
choose_one,NA,M01,acoflam ret
choose_one,NA,M01,rheumatac ret
choose_one,NA,M01,econac
choose_one,NA,M01,closteril
choose_one,NA,M01,valdic
choose_one,NA,M01,defanac sr
choose_one,NA,M01,defanac retard
choose_one,NA,M01,defanac
choose_one,NA,M01,fenactol
choose_one,NA,M01,fenactol sr
choose_one,NA,M01,fenactol ret
choose_one,NA,M01,econac sr
choose_one,NA,M01,econac xl
choose_one,NA,M01,enstar sr
